	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
WA17	0.35486974332649135	0.3640778404838506	0.3376909324322609	0.3755748142630501	0.15730039575362995	0.3099159235373638	0.35490494674451745	0.4908640558585457	0.10644581903922659	0.10248937099792707	0.24864473397665388	0.401278186644607	0.29500897990395614	0.23162284058019147	0.28506545938722566	0.38982086954127515	0.3055964220838544	0.07327387077027603	0.13153484043347918	0.11398903967781433	0.245308524568559	0.14909702738490274	0.29858560525500977	0.17931913097672045	0.2112150622244636	0.23228060867912645	0.22224842471725403	0.3530609139146011	0.37401486829607283	0.337539176007606	0.0	0.11165494051656881	0.2831412205845448	0.15099189440260097	0.15684437537354723	0.16723059182249972	0.09712009018571476	0.27359820664552714	0.260455377911029	0.21782369993579073	0.21499067983469386	0.32282659913375644	0.3039135634358038	0.30839491576589984
WA18	0.36887183100272325	0.37619574520427773	0.3462043571648326	0.38583422895849334	0.11560012661235555	0.23123776372214938	0.2793737885565919	0.4078658833240921	0.16679170024379003	0.13699778655713166	0.16409665890491443	0.3186672625552386	0.2079798680312413	0.17904869520497452	0.2014158617565874	0.3081188176040483	0.2286795991124359	0.13037279876488303	0.19855751724375797	0.08768032829795926	0.16170765929155942	0.13443960338969435	0.24523144685119785	0.14021195968487857	0.1334926407662852	0.2033173066138478	0.20080256127147153	0.2706848932411927	0.31866257212606885	0.27934125696706524	0.11165494051656881	0.0	0.2000201928961529	0.12552082891428726	0.11856078088739766	0.1444834287981024	0.08578209040762082	0.2148075539666747	0.1839437044041635	0.17519992610341478	0.15054663998535384	0.23409582635031997	0.2544605475266495	0.22898004334860778
WA19	0.38862930803464746	0.3926813819995543	0.36519169785955713	0.4028257632317416	0.1875052745589314	0.16620603346985832	0.2519458900667996	0.3666495938331895	0.2992351538935977	0.2666699193469922	0.13581987093571252	0.277711700060618	0.1382211596715281	0.1576255295998512	0.10886705430895835	0.2506170569622541	0.2102504864423347	0.2709709546154916	0.33975643408475753	0.21259714355230958	0.1544677064036301	0.1966917011554108	0.16959613288922273	0.16654907169283292	0.13843071252444017	0.15130522116071507	0.2119180684787003	0.20718212600034577	0.2615604102431473	0.21428058537476005	0.2831412205845448	0.2000201928961529	0.0	0.16489054632978783	0.15350813489319862	0.2235149762122233	0.22558599742870727	0.16886533177882446	0.1046405485064241	0.123109857840971	0.12697189140639883	0.1503002691860351	0.15446346232237274	0.1591386353025445
WA2	0.34761134914831787	0.3550156108333365	0.3249216330890489	0.36616446338198294	0.08469583091439573	0.20684500364846112	0.30853050833076756	0.4337545378675742	0.20048474809381617	0.17536047855542639	0.15704642385801984	0.3246342470408895	0.1919135901219847	0.13540615546586124	0.17667294183191698	0.3237833121385328	0.22896155503881443	0.15528031610831514	0.22988683840340976	0.10917668161561354	0.1676276979974318	0.08277994184980371	0.18349799894903887	0.08953582705673713	0.11204002140381189	0.11922114297272621	0.13110365398052626	0.2569168939551919	0.2663238482665896	0.2237436809876231	0.15099189440260097	0.12552082891428726	0.16489054632978783	0.0	0.059939177553600405	0.14055745745592124	0.13561020638853877	0.16372356065697993	0.15040575283619145	0.095981431726204	0.10840123032760159	0.20852570830309344	0.18043980458799264	0.19392334659527338
WA21	0.35422773422559706	0.3590425071535116	0.3309483686161865	0.3703906114598394	0.07367041688754178	0.20526848565036654	0.30142904303404033	0.4368408075450947	0.17501630544773342	0.14911365974583538	0.14661501256243825	0.3230620480275764	0.19904666327434242	0.12598637855680223	0.1743625489491331	0.31999501607930364	0.22206489162152035	0.140305776273284	0.20452424624647747	0.08103657148494497	0.16729062086207852	0.09360995394849167	0.18567499395502898	0.07005730468650204	0.13814318724997876	0.1363802436487636	0.13660503661540638	0.2757733615532984	0.26749660015113363	0.23601915327416365	0.15684437537354723	0.11856078088739766	0.15350813489319862	0.059939177553600405	0.0	0.15920426988928912	0.14045617342327366	0.1754819275780747	0.1657863312959351	0.11551088178358282	0.1252508303798905	0.2139498519897044	0.17338353867051254	0.19595872490351768
WA22	0.33913465578973695	0.3449753403903183	0.30795912572954964	0.35485817513128587	0.14456653797741792	0.24476530430155133	0.2925315645030301	0.411569320548262	0.21529088827056694	0.19402765348500903	0.18485142849725325	0.3248892719460119	0.2368352839802792	0.19698678136400788	0.21850218973012614	0.3004419369007997	0.20725351840645	0.18272238218365688	0.2368134703468345	0.16747309860974233	0.17740754538428927	0.13313906590269434	0.25589466358352214	0.15175244935552246	0.15618143115798547	0.1893854981320693	0.11794081352789702	0.28948061421689697	0.33759586526088764	0.30343762863219514	0.16723059182249972	0.1444834287981024	0.2235149762122233	0.14055745745592124	0.15920426988928912	0.0	0.13991123061772187	0.2273993728325308	0.20223131451385667	0.1826883685636471	0.15470867217859416	0.2556226091536233	0.26977357375542305	0.24295126436961825
WA24	0.35937045678941976	0.36573064717102494	0.3266534914673676	0.37520964061529294	0.13679448203096592	0.24047678565990888	0.2929550911065941	0.42706136918350923	0.13445521926751702	0.1449999486774351	0.1984485098526376	0.3469423471337283	0.2383211569668838	0.17221524971959	0.22992591806777987	0.3304112911260669	0.25461014977548607	0.12179286111132871	0.16878639720905805	0.10824835688979464	0.1795562865612712	0.12400683849237278	0.2611174562467416	0.1424697073558758	0.16091550527991763	0.18917088439863622	0.20779199533760645	0.3008658226374928	0.3482625432040749	0.29842096173074933	0.09712009018571476	0.08578209040762082	0.22558599742870727	0.13561020638853877	0.14045617342327366	0.13991123061772187	0.0	0.21919983867025905	0.21895786419938418	0.19479576444495628	0.17301321075654208	0.26298971698136214	0.2816707965003584	0.2619900257005604
WA3	0.348584131146899	0.3543093834842696	0.31300645053832854	0.3643127906144491	0.16934209147068066	0.11648591739065188	0.2611840040959696	0.3431716701089609	0.28312011237083307	0.27821729965150666	0.1605071999961484	0.2255163651750602	0.11842455411837237	0.1484795696456377	0.15303524026295132	0.2240965043180722	0.12245928781805564	0.271091140809589	0.31327199261849176	0.21253848648229334	0.14727684930649343	0.1648074979503995	0.12114183300925935	0.1531089569827926	0.12460995557282016	0.08094792998834473	0.22445374882201527	0.16707581766621218	0.18847783047760072	0.1447747045461208	0.27359820664552714	0.2148075539666747	0.16886533177882446	0.16372356065697993	0.1754819275780747	0.2273993728325308	0.21919983867025905	0.0	0.11754003698069385	0.11794179363127395	0.12561987003845482	0.1167613780629647	0.13652344926063167	0.10852771194662288
WA4	0.3635635830948872	0.3723266864446878	0.33848518625328355	0.38031950328454217	0.17175774846030425	0.1482622827426851	0.2634680521770419	0.3675645935484084	0.2911362463348023	0.27036456442631873	0.13452126205084972	0.2581710832545934	0.12179606348106306	0.1672687821701582	0.10061739326632704	0.2522483587047273	0.18930591644169797	0.2664775002611738	0.32909303517727223	0.2115149037872854	0.13667758862436583	0.17340671887029713	0.12148076776408258	0.17639953008997875	0.09860983655721597	0.0964295138539966	0.21726291841389025	0.183716797254534	0.24556123966693702	0.20281391444272562	0.260455377911029	0.1839437044041635	0.1046405485064241	0.15040575283619145	0.1657863312959351	0.20223131451385667	0.21895786419938418	0.11754003698069385	0.0	0.07535635680290365	0.06736102529527542	0.1152402377733459	0.17574656742468206	0.11355399285383466
WA5	0.3433555193900175	0.34945375606196605	0.3220714265588225	0.35978114079022655	0.13532538285316073	0.17210190432546404	0.28849826233785303	0.4128171095703506	0.254063761242142	0.22295387983279644	0.1585429785568138	0.29512663942366796	0.15470408462316157	0.13765005515053083	0.12503805138946647	0.2934358669320232	0.20331073324780077	0.21788421410807715	0.2846060912742318	0.17217875797886611	0.15903147557639968	0.12941175188871906	0.10939537370259265	0.13183033399863478	0.11172237389446565	0.06953217605235722	0.16782308313284616	0.2288733533199455	0.21657058735175025	0.17964618122191217	0.21782369993579073	0.17519992610341478	0.123109857840971	0.095981431726204	0.11551088178358282	0.1826883685636471	0.19479576444495628	0.11794179363127395	0.07535635680290365	0.0	0.06602465060065685	0.142785465408499	0.1492748715060093	0.12986561762546894
WA6	0.3531532348653663	0.35990693279746067	0.3243711300247761	0.370481419255509	0.13968967202891888	0.16044483586918845	0.26201608136985066	0.38850134252245383	0.24543979556014767	0.23327722823816283	0.12439717087610379	0.2736076806726934	0.1411611598948903	0.13829523051186282	0.11285734314031141	0.270959781131993	0.1861104297792421	0.22486008001922042	0.2766991432698886	0.17489461908815904	0.12058918174390554	0.12189341472563486	0.13754009506210227	0.12922306061133795	0.07568137338814375	0.08846875659812231	0.17889782775649646	0.20572338245623714	0.25556784646797054	0.2220888515805207	0.21499067983469386	0.15054663998535384	0.12697189140639883	0.10840123032760159	0.1252508303798905	0.15470867217859416	0.17301321075654208	0.12561987003845482	0.06736102529527542	0.06602465060065685	0.0	0.13546882803336394	0.1868470747771441	0.12622501288549887
WA7	0.3752935986492277	0.3797001768885335	0.3512035214713235	0.3882665994498648	0.21854286271614728	0.1326753541545264	0.2975142260701201	0.3609407949220444	0.3355772385374226	0.31517823156372515	0.17080100009565477	0.24186359284556716	0.13942346988237078	0.18583977033049992	0.12277360229760265	0.24804902845144916	0.17249234032148028	0.3160343691475017	0.3649945054196981	0.25496178579760176	0.17785919708860146	0.2181220091533843	0.081890697438554	0.20623001609202604	0.14660839229434205	0.12450072437769832	0.26450538871937723	0.18974168286255838	0.1990643538505772	0.17563881769074505	0.32282659913375644	0.23409582635031997	0.1503002691860351	0.20852570830309344	0.2139498519897044	0.2556226091536233	0.26298971698136214	0.1167613780629647	0.1152402377733459	0.142785465408499	0.13546882803336394	0.0	0.1595605758715217	0.038642631087129516
WA8	0.38405887712696773	0.3912815011179774	0.36941030093342925	0.4025008858210032	0.21849413948155608	0.20538467547280334	0.3365693817337883	0.42247751971123076	0.32963885991478903	0.29073522591386114	0.208529040649761	0.3003943579348179	0.17310316262904082	0.18917081455673845	0.20283990101874705	0.294691368181992	0.19287323520307667	0.2903950425537859	0.35471504079967736	0.22365261090677535	0.2345490119390357	0.21738490612897635	0.1443658509387649	0.19035482054820357	0.20498866498705332	0.1515847597252662	0.20494965746958113	0.23436267827381388	0.1562799739176035	0.14567727961186938	0.3039135634358038	0.2544605475266495	0.15446346232237274	0.18043980458799264	0.17338353867051254	0.26977357375542305	0.2816707965003584	0.13652344926063167	0.17574656742468206	0.1492748715060093	0.1868470747771441	0.1595605758715217	0.0	0.14034067493037375
WA9	0.36295324057347655	0.3662153673152389	0.3382084974428788	0.3755641475108311	0.20340173978837264	0.14007794462008263	0.3122281739852291	0.37752273746907106	0.3227120527395546	0.30179563719936287	0.17351736766223524	0.25351954023524964	0.14363938125887546	0.18517788258243997	0.14057779649195612	0.26003761745377735	0.1675183211624099	0.30120759896709276	0.350766446634706	0.23579128793924686	0.18850510491049788	0.20518537442024998	0.07144433426932385	0.1928175716584419	0.14793844982853432	0.1102443764014051	0.24439228255881384	0.2055420583810561	0.18412712103522863	0.17495983721499747	0.30839491576589984	0.22898004334860778	0.1591386353025445	0.19392334659527338	0.19595872490351768	0.24295126436961825	0.2619900257005604	0.10852771194662288	0.11355399285383466	0.12986561762546894	0.12622501288549887	0.038642631087129516	0.14034067493037375	0.0
